2000-09-01,967759200
2001-01-01,978303600
2002-01-01,1009839600
2003-01-01,1041375600
2004-01-01,1072911600
2005-01-01,1104534000
2006-01-01,1136070000
2007-01-01,1167606000
2008-01-01,1199142000
2009-01-01,1230764400
2010-01-01,1262300400
2011-01-01,1293836400
2012-01-01,1325372400
2013-01-01,1356994800
